customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15783501,800,France,Female,38,2,168190,2,1,0,68052,Retention
15690134,464,Germany,Female,42,3,85679,1,1,1,164104,Retention
15782735,626,France,Female,35,3,0,1,0,0,80190,Retention
15611088,790,France,Female,31,9,0,2,1,0,84126,Retention
15672145,534,France,Female,34,7,121551,2,1,1,70179,Retention
15732628,745,France,Male,46,2,122220,1,1,1,118024,Retention
15787470,553,Spain,Male,47,3,116528,1,0,0,145704,Churn
15803406,748,France,Female,26,1,77780,1,0,1,183049,Retention
15730460,722,France,Male,37,2,0,1,0,0,120906,Retention
15644572,501,France,Male,40,4,125832,1,1,1,100433,Retention
15694860,675,France,Female,38,6,68065,1,0,0,138777,Churn
15658169,778,Spain,Female,47,6,127299,2,1,0,124694,Retention
15794396,494,Germany,Female,38,7,174937,1,1,0,40084,Retention
15785798,850,France,Male,40,9,0,2,0,1,119232,Retention
15710825,592,Spain,Male,31,7,110071,1,0,0,43921,Retention
15668444,590,Spain,Female,44,3,139432,1,1,0,62222,Retention
15726631,758,France,Female,39,6,127357,1,0,1,56577,Retention
15733797,506,France,Male,36,5,0,2,1,0,164253,Retention
15747960,733,France,Male,33,3,0,1,1,1,7666,Retention
15634632,711,France,Male,38,3,0,2,1,0,68487,Retention
15707362,514,Germany,Male,43,1,95556,1,0,1,199273,Churn
15662976,637,Spain,Male,37,8,0,1,1,1,186062,Retention
15732778,468,Germany,Male,29,1,111681,2,1,1,195711,Retention
15718443,539,France,Male,39,3,0,2,1,0,36692,Retention
15670039,509,Spain,Female,25,3,108738,2,1,0,106920,Retention
15773792,662,France,Female,32,4,133950,1,1,1,48725,Churn
15613786,818,Spain,Male,26,4,0,2,1,1,167036,Retention
15726032,608,France,Male,33,9,89968,1,1,0,68777,Retention
15663252,850,Spain,Female,32,9,0,2,1,1,18924,Retention
15593782,816,Germany,Female,38,5,130878,3,1,0,71905,Churn
15633283,536,France,Male,35,8,0,2,1,0,64833,Retention
15749167,753,France,Male,35,3,0,2,1,1,184843,Retention
15759298,631,Spain,Male,27,10,134169,1,1,1,176730,Retention
15683625,703,France,Male,37,1,149762,1,1,0,20629,Churn
15635367,774,France,Male,26,2,93844,1,1,0,28415,Retention
15681705,785,France,Male,28,8,0,2,1,0,77231,Retention
15603156,571,France,Female,33,1,0,2,1,0,102750,Retention
15591986,621,Germany,Male,46,6,141078,1,0,0,34580,Churn
15798888,605,Germany,Female,31,1,117992,1,1,1,183598,Retention
15809722,611,France,Female,40,8,100812,2,1,0,147358,Retention
15677538,569,France,Male,38,7,0,1,1,1,108469,Retention
15797736,658,France,Male,29,4,80262,1,1,1,20612,Retention
15695585,788,Spain,Male,34,6,156478,1,0,1,181196,Retention
15744398,525,France,Female,23,5,0,2,1,0,160249,Retention
15750658,798,France,Male,37,8,0,3,0,0,110783,Retention
15578186,486,Germany,Male,37,9,115217,2,1,0,144995,Retention
15676519,615,Spain,Male,61,9,0,2,1,0,150227,Churn
15637954,730,France,Female,35,0,155470,1,1,1,53718,Retention
15758639,641,France,Male,37,7,0,2,1,0,75248,Retention
15613772,542,France,Male,39,3,135096,1,1,1,14353,Churn
15731744,692,France,Male,30,2,0,2,0,1,130486,Retention
15807709,714,Germany,Female,55,9,180075,1,1,1,100127,Retention
15714689,591,Spain,Male,29,1,97541,1,1,1,196356,Retention
15699005,710,France,Female,41,2,156067,1,1,1,9983,Retention
15624170,639,France,Female,38,4,81550,2,0,1,118974,Retention
15725679,531,France,Female,47,6,0,1,0,0,194998,Churn
15585865,673,France,Female,38,2,170061,2,0,0,134901,Churn
15804256,765,Germany,Male,36,8,92310,2,1,1,72924,Retention
15662403,622,France,Female,32,6,169089,2,1,0,101057,Retention
15733616,806,France,Male,40,5,80613,1,1,1,142838,Retention
15591995,757,Germany,Male,26,8,121581,2,1,1,127059,Retention
15677020,570,France,Female,58,8,0,1,0,1,116503,Churn
15727688,555,Spain,Male,32,4,0,2,1,1,54405,Retention
15715941,692,France,Male,54,5,0,2,1,1,88721,Retention
15714485,774,France,Male,60,5,85891,1,1,0,74135,Churn
15730059,638,Spain,Male,44,9,77637,2,1,1,111346,Retention
15715527,543,Spain,Female,41,4,0,1,0,0,194902,Retention
15576623,584,France,Male,31,5,0,2,1,0,31474,Retention
15805565,691,Germany,Male,30,7,116927,1,1,0,21198,Retention
15677307,684,Germany,Female,40,6,137326,1,1,0,186976,Retention
15773890,733,France,Male,22,5,0,2,1,1,117202,Retention
15598883,599,Spain,Female,37,2,0,2,1,1,143739,Retention
15568506,524,Germany,Female,31,10,67238,2,1,1,161811,Retention
15761043,632,Germany,Female,38,6,86569,2,1,0,98090,Retention
15782236,735,Spain,Male,34,5,0,2,0,0,71095,Retention
15593601,734,France,Male,34,6,133598,1,1,1,13107,Retention
15682048,605,France,Female,51,3,136188,1,1,1,67110,Churn
15746902,793,Spain,Male,38,9,0,2,1,0,88225,Retention
15752081,468,France,Female,56,10,0,3,0,1,62256,Churn
15781307,779,Germany,Male,37,7,120092,2,1,0,135925,Retention
15775912,698,France,Male,48,4,101238,2,0,1,177815,Churn
15745417,707,France,Male,58,6,89685,1,0,1,126471,Retention
15671256,850,France,Female,35,1,211774,1,1,0,188574,Churn
15653547,850,France,Male,56,7,131317,1,1,1,119175,Retention
15595766,527,Spain,Male,37,5,93722,2,1,1,139093,Retention
15742358,696,Germany,Male,32,8,101160,1,1,1,115916,Retention
15763274,661,France,Male,48,3,120320,1,0,0,96463,Retention
15786063,776,France,Female,31,2,0,2,1,1,112349,Retention
15600258,701,France,Male,43,2,0,2,1,1,165303,Retention
15573318,610,France,Male,26,8,0,2,1,0,166031,Retention
15653849,572,Germany,Female,48,3,152827,1,1,0,38411,Churn
15694272,673,France,Male,30,1,64097,1,1,1,77783,Retention
15736112,519,Spain,Female,57,2,119035,2,1,1,29871,Retention
15749851,702,Spain,Female,26,4,135219,1,0,1,59747,Retention
15663478,729,France,Male,32,6,93694,1,1,1,79919,Retention
15592300,543,Spain,Male,35,10,59408,1,1,0,76773,Retention
15567832,550,France,Female,40,7,114354,1,1,0,54018,Retention
15776780,608,France,Male,59,1,0,1,1,0,70649,Churn
15592846,639,Germany,Male,35,10,128173,2,1,0,59093,Retention
15739803,686,Spain,Male,34,9,0,2,1,0,127569,Retention
15794142,564,Germany,Female,62,5,114931,3,0,1,18260,Churn
15762729,745,Germany,Female,28,1,111071,1,1,0,73275,Churn
15667896,833,France,Male,37,8,151226,2,1,1,136129,Retention
15626578,622,France,Male,26,9,0,2,1,1,153237,Retention
15776223,597,France,Female,42,4,64740,1,1,1,106841,Retention
15705953,721,Spain,Male,51,0,169312,1,1,0,109078,Churn
15802593,504,France,Female,49,7,0,3,0,1,87822,Churn
15615457,842,Spain,Female,44,2,112652,2,1,0,126644,Retention
15708916,587,France,Male,38,0,0,2,1,0,47414,Retention
15720187,479,Germany,Female,30,7,143964,2,1,0,41879,Retention
15595440,508,France,Male,49,7,122451,2,1,1,75808,Retention
15600651,749,France,Male,24,1,0,3,1,1,47911,Retention
15750141,721,Germany,Female,36,3,65253,2,1,0,28737,Retention
15657284,674,Germany,Male,47,6,106901,1,1,1,2079,Churn
15763063,685,Spain,Female,25,10,128509,1,1,0,121562,Retention
15709324,417,France,Male,34,7,0,2,1,0,55003,Retention
15711309,574,Germany,Male,33,3,129834,1,1,0,193131,Retention
15775318,590,Spain,Female,51,3,154962,3,0,1,191932,Churn
15705515,587,Germany,Male,40,5,138241,2,1,0,159418,Retention
15634844,598,Germany,Male,41,3,91536,1,1,0,191468,Churn
15717046,741,Spain,Male,53,3,0,2,1,1,38913,Retention
15571816,850,Spain,Female,70,5,0,1,1,1,705,Retention
15670080,584,Germany,Female,29,7,105204,1,0,1,138490,Retention
15800440,650,Spain,Male,61,1,152968,1,0,1,82970,Retention
15665678,607,Spain,Male,36,8,158261,1,1,1,76744,Retention
15665956,509,France,Female,46,1,0,1,1,0,71244,Churn
15788126,689,Spain,Female,38,6,121021,1,1,1,12182,Retention
15811773,543,France,Male,36,4,0,2,1,1,141210,Retention
15651674,438,Spain,Female,54,2,0,1,0,0,191763,Churn
15689614,687,Spain,Female,63,1,137715,1,1,1,37938,Retention
15795564,737,Germany,Male,31,5,121192,2,1,1,74890,Retention
15706647,761,France,Male,31,7,0,3,1,1,166698,Retention
15728505,601,France,Male,44,1,100486,2,1,1,62678,Retention
15730076,651,France,Male,45,1,0,1,1,0,67740,Churn
15622003,745,France,Male,35,9,92566,2,1,0,161519,Retention
15607312,648,Spain,Female,49,10,0,2,1,1,159835,Churn
15644753,848,Spain,Male,40,3,110929,1,1,1,30876,Retention
15653620,546,France,Female,27,8,0,2,1,1,14858,Retention
15761986,439,Spain,Female,32,3,138901,1,1,0,75685,Retention
15633922,755,France,Male,30,4,123217,2,0,1,144183,Retention
15734674,593,France,Female,41,6,0,1,1,0,65170,Retention
15658032,701,France,Male,39,2,0,2,1,1,82526,Retention
15692671,701,Spain,Male,36,8,0,2,1,0,169161,Retention
15737741,607,Spain,Female,33,2,108431,2,0,1,109291,Churn
15576352,586,Spain,Female,57,3,0,2,0,1,6057,Retention
15753719,547,Germany,Female,30,9,72392,1,1,0,77077,Retention
15803689,647,Germany,Female,51,1,119741,2,0,0,54954,Churn
15718057,760,France,Female,51,2,100946,1,0,0,179614,Churn
15722010,621,Spain,Male,53,9,170491,1,1,0,35588,Churn
15680998,725,France,Male,44,5,0,1,1,1,117356,Retention
15614782,526,France,Male,36,1,0,1,1,0,160696,Retention
15591047,519,Spain,Female,47,6,157296,2,0,0,147278,Churn
15788291,713,Germany,Female,38,7,144606,1,1,1,56594,Churn
15604044,700,France,Male,38,8,134811,1,1,0,1299,Retention
15679587,666,France,Female,34,9,115897,1,1,1,25095,Retention
15775153,630,Spain,Male,32,4,82034,1,0,0,146326,Retention
15603925,779,Spain,Female,26,4,174318,2,0,1,38296,Retention
15680970,611,Germany,Female,41,2,114206,1,1,0,164061,Retention
15697183,685,Spain,Male,43,9,0,2,1,0,107811,Retention
15567446,646,Germany,Male,39,9,111574,1,1,1,30838,Retention
15637476,683,Germany,Female,57,5,162448,1,0,0,9221,Churn
15714939,484,Germany,Female,34,4,148249,1,0,1,33738,Retention
15683503,601,France,Female,43,8,0,3,0,1,110916,Churn
15645569,762,Spain,Female,26,7,123709,2,1,1,169654,Retention
15782569,687,France,Female,72,9,0,1,0,1,69829,Retention
15592387,566,France,Male,30,5,0,1,1,0,54926,Churn
15609286,702,France,Male,37,10,150525,1,1,1,94728,Retention
15814035,601,France,Male,29,9,0,1,1,1,80393,Retention
15661249,699,France,Male,53,4,0,2,0,1,111307,Retention
15629117,584,France,Male,28,10,0,2,1,0,19834,Retention
15607170,699,France,Male,35,5,0,2,1,1,78397,Retention
15586585,698,Germany,Female,51,2,111018,1,1,0,86410,Retention
15686611,495,France,Male,30,10,129755,1,0,0,172749,Retention
15603203,650,France,Female,27,6,0,2,1,0,1002,Retention
15619857,605,France,Female,64,2,129555,1,1,1,13601,Retention
15805062,667,Spain,Male,38,1,87202,1,1,1,77866,Retention
15660271,688,Germany,Male,26,8,146133,1,1,1,175296,Retention
15745295,727,Spain,Female,31,0,0,1,1,0,121751,Churn
15719352,754,Spain,Male,39,6,170184,2,1,0,89593,Retention
15766575,612,Germany,Female,62,8,140745,1,1,0,193437,Churn
15594594,546,Spain,Male,42,7,139070,1,1,1,86945,Retention
15646161,673,Spain,Female,37,8,0,2,1,1,183318,Retention
15682585,593,France,Male,35,9,114193,1,1,0,71154,Retention
15603134,656,Spain,Female,40,10,167878,1,0,1,151887,Retention
15636444,535,Germany,Female,53,5,141616,2,1,1,75888,Retention
15773456,678,Germany,Male,36,3,145747,2,0,1,89566,Retention
15745307,477,Spain,Female,48,2,129120,1,0,1,26475,Retention
15604119,850,Spain,Male,35,7,110349,1,0,0,126355,Retention
15626900,427,France,Male,29,1,141325,1,1,1,93839,Retention
15605447,752,France,Male,49,2,78653,1,1,0,7698,Retention
15589030,649,France,Male,47,1,0,2,1,1,145593,Retention
15692463,799,Spain,Female,28,3,142253,1,1,0,45042,Retention
15712403,589,France,Female,61,1,0,1,1,0,61108,Churn
15811762,583,Germany,Female,54,6,115988,1,1,0,57553,Churn
15718673,839,Spain,Female,33,10,75592,1,1,0,62674,Retention
15724282,540,Germany,Male,44,3,164113,2,1,1,12120,Retention
15738181,850,France,Male,31,6,67996,2,0,0,50129,Churn
15633648,696,Spain,Female,51,5,0,2,1,0,55022,Retention
15603323,660,Spain,Female,33,1,0,2,0,0,117834,Retention
15583725,682,France,Male,48,1,138778,1,0,1,168840,Retention
15588350,744,France,Female,43,10,147832,1,0,1,24234,Retention
15798398,785,France,Female,36,4,135438,1,0,0,190627,Retention
15784844,752,Spain,Male,48,5,116060,1,1,0,156618,Churn
15580684,706,France,Female,29,5,112564,1,1,0,42334,Retention
15809663,583,France,Female,27,1,125406,1,1,1,110784,Retention
15640078,660,Germany,Female,39,5,135134,1,1,0,173683,Churn
15698786,819,France,Female,39,9,133102,1,1,0,27046,Churn
15569807,673,France,Female,34,8,42157,1,1,0,20598,Churn
15730830,752,France,Female,30,3,0,2,1,1,104991,Retention
15805112,578,France,Male,38,7,82259,1,1,0,8996,Retention
15633064,438,France,Female,36,4,0,2,1,0,64420,Retention
15703119,652,France,Male,38,6,0,2,1,1,145700,Retention
15730447,629,France,Female,49,4,0,2,1,1,196335,Retention
15813850,720,France,Male,52,7,0,1,1,1,14781,Retention
15711889,668,France,Male,42,3,150461,1,1,0,108139,Retention
15664610,459,Germany,Male,48,4,133994,1,1,1,19287,Churn
15751710,729,Spain,Male,31,8,164870,2,1,1,9567,Retention
15692926,498,Germany,Male,25,8,121702,1,1,1,132210,Retention
15813741,549,Spain,Male,25,6,193858,1,0,1,21600,Retention
15698474,601,Germany,Female,54,1,131039,2,1,1,199661,Retention
15568595,544,France,Male,64,9,113829,1,1,1,124341,Retention
15603065,751,France,Female,30,6,0,2,1,0,15766,Retention
15592937,632,Germany,Female,41,3,81877,1,1,1,33642,Retention
15699637,694,Spain,Male,57,8,116326,1,1,1,117704,Retention
15667215,678,France,Male,31,2,0,2,1,1,58803,Retention
15788659,695,France,Male,46,4,0,2,1,1,137537,Retention
15763218,661,France,Female,41,1,0,2,0,1,131300,Retention
15645772,661,France,Male,33,9,0,2,1,1,84174,Retention
15725511,559,France,Female,31,3,127070,1,0,1,160941,Retention
15575024,503,France,Male,29,3,0,2,1,1,143954,Retention
15640825,695,Spain,Male,46,3,122549,1,1,1,56297,Retention
15662397,640,France,Female,42,5,176099,1,1,1,8404,Retention
15576368,624,Germany,Female,48,3,122388,2,0,0,30020,Retention
15674991,667,France,Male,42,9,0,2,0,1,58137,Retention
15721024,642,France,Male,26,0,0,1,0,0,47472,Retention
15745621,640,Spain,Female,32,6,118879,2,1,1,19131,Retention
15642394,529,Spain,Male,35,5,0,2,1,1,187288,Retention
15754605,563,France,Female,39,5,0,2,1,1,17603,Retention
15607040,593,Spain,Female,38,4,88736,2,1,0,67020,Retention
15715142,739,Germany,Male,45,7,102703,1,0,1,147802,Churn
15810978,788,Spain,Female,70,1,0,2,1,1,41610,Retention
15668886,684,Spain,Female,38,3,0,2,1,0,44255,Retention
15780804,482,France,Male,55,5,97318,1,0,1,78416,Retention
15613880,591,Spain,Male,58,5,128468,1,0,1,137254,Retention
15775238,651,Germany,Female,41,4,133432,1,0,1,151303,Retention
15786905,749,Germany,Female,40,8,141782,2,0,0,86333,Retention
15747867,583,France,Male,24,9,135125,1,0,0,89801,Retention
15600337,661,Spain,Male,42,2,178820,1,0,0,29358,Churn
15801277,715,France,Female,31,2,112212,2,1,1,181600,Retention
15579334,769,Germany,Female,45,5,126674,1,1,0,124118,Churn
15802741,625,France,Female,51,7,136294,1,1,0,38867,Churn
15720649,641,France,Female,36,5,66392,1,1,0,31106,Retention
15589493,716,Germany,Male,27,1,122552,2,1,0,67611,Retention
15688251,767,France,Male,43,1,76408,2,1,0,77837,Retention
15665238,745,Germany,Male,36,8,145071,1,0,0,6078,Retention
15740900,589,France,Male,34,6,0,2,1,1,177896,Retention
15681068,796,France,Female,45,2,109730,1,1,1,123882,Retention
15748625,664,France,Male,57,6,0,2,1,1,15304,Retention
15727299,445,Spain,Male,62,1,64119,1,1,1,76569,Churn
15620204,543,Germany,Female,57,1,106138,2,1,1,120657,Churn
15669516,746,Spain,Male,36,2,0,2,1,1,16436,Retention
15736534,742,Germany,Male,33,0,181656,1,1,1,107667,Retention
15803457,750,France,Female,32,5,0,2,1,0,95611,Retention
15659098,669,France,Male,30,7,95128,1,0,0,19799,Retention
15603436,594,Spain,Female,49,2,126615,2,0,1,123214,Retention
15566292,574,Spain,Male,36,1,0,2,0,1,71709,Retention
15808621,659,Germany,Male,36,2,76190,2,1,1,149066,Retention
15580148,750,Germany,Male,40,5,168286,3,1,0,20451,Churn
15776231,626,Germany,Male,35,4,88109,1,1,1,32825,Retention
15773809,620,France,Male,42,4,0,2,1,0,6232,Retention
15649423,580,France,Female,35,8,0,2,0,1,10357,Retention
15734886,686,France,Female,34,3,123971,2,1,0,147794,Retention
15722548,540,France,Male,48,0,148116,1,0,0,116973,Retention
15650288,634,Germany,Male,35,6,116269,1,1,0,129964,Retention
15629448,632,Spain,Male,38,1,120599,1,1,0,92816,Retention
15716164,501,France,Female,41,3,144260,1,1,0,172114,Retention
15807609,650,Spain,Female,25,3,86605,3,1,0,16649,Churn
15578977,786,France,Male,34,9,0,2,1,0,144517,Retention
15677369,554,Germany,Female,37,4,58629,1,0,0,182038,Retention
15804072,701,Spain,Female,42,5,0,2,0,0,24210,Retention
15696859,474,France,Male,45,10,0,2,0,0,172175,Retention
15653780,621,France,Female,43,5,0,1,1,1,47578,Retention
15721658,672,Spain,Female,56,2,209767,2,1,1,150694,Churn
15578761,459,Spain,Female,42,6,129634,2,1,1,177683,Churn
15736879,669,France,Male,23,1,0,2,0,0,66088,Retention
15571973,776,France,Female,38,2,169824,1,1,0,169291,Retention
15626742,694,France,Male,36,3,97530,1,1,1,117140,Retention
15672692,787,France,Female,42,10,145988,2,1,1,79510,Retention
15673570,580,France,Male,37,9,0,2,0,1,77108,Retention
15767432,711,France,Female,25,7,0,3,1,1,9679,Retention
15654238,673,France,Female,40,5,137494,1,1,0,81753,Retention
15612525,499,France,Female,57,1,0,1,0,0,131372,Churn
15812750,591,France,Male,24,6,147360,1,1,1,25310,Retention
15790757,769,France,Female,25,10,0,2,0,0,187925,Retention
15723873,657,Spain,Male,31,3,125167,1,0,0,98820,Retention
15744607,738,Germany,Male,43,9,121152,2,1,0,64166,Churn
15612966,545,Germany,Female,60,7,128981,1,0,1,176924,Churn
15784209,497,France,Male,47,6,0,1,1,1,90055,Retention
15794278,816,Spain,Male,67,6,151858,1,1,1,72814,Retention
15766741,525,France,Male,36,2,114628,1,0,1,168290,Retention
15661036,725,France,Male,46,6,0,2,1,0,161767,Retention
15705639,692,France,Female,28,8,95059,2,1,0,44420,Retention
15637414,618,France,Female,24,7,128736,1,0,1,37147,Retention
15716835,546,France,Male,24,8,156325,1,1,1,125381,Retention
15696231,635,France,Male,29,7,105405,1,1,1,149853,Retention
15641675,611,France,Female,49,2,88915,3,0,0,161435,Churn
15670755,650,France,Male,60,8,0,2,1,1,102925,Retention
15640059,606,France,Male,40,5,0,2,1,1,70899,Retention
15787619,844,France,Male,18,2,160980,1,0,0,145936,Retention
15587535,450,Spain,Female,46,5,177619,1,1,0,54227,Retention
15813034,727,Spain,Male,38,2,62276,1,1,1,59280,Retention
15698839,460,Germany,Male,46,4,127559,2,1,1,126952,Retention
15790314,649,France,Male,41,0,0,2,0,1,130567,Retention
15634245,758,Germany,Female,47,9,95523,1,1,0,73294,Retention
15677305,490,France,Female,35,7,107749,1,1,1,3937,Retention
15661526,815,Germany,Male,37,2,110777,2,1,0,2383,Retention
15685997,838,Spain,Female,39,5,166733,2,1,0,14279,Retention
15660101,803,France,Male,31,9,157120,2,1,0,141300,Retention
15637979,664,Germany,Female,36,2,127160,2,1,0,78140,Retention
15815364,736,Spain,Female,28,2,0,2,1,1,117431,Retention
15647099,633,France,Female,37,9,156091,1,1,0,72008,Retention
15625944,664,France,Male,58,5,98668,1,1,1,60887,Retention
15583212,600,France,Female,43,5,134022,1,1,0,194764,Retention
15582741,693,France,Female,35,5,124151,1,1,0,88705,Churn
15637876,663,Germany,Female,36,6,77253,1,0,0,35817,Churn
15622750,742,Germany,Female,21,1,114292,1,1,0,31520,Retention
15672056,710,Germany,Male,43,2,140080,3,1,1,157908,Churn
15812351,710,Spain,Female,27,2,135277,1,1,0,142200,Retention
15810864,700,France,Female,82,2,0,2,0,1,182055,Retention
15677921,720,Germany,Male,60,9,115920,2,0,0,157552,Churn
15724296,684,Spain,Male,41,2,119782,2,0,0,120284,Retention
15685329,531,France,Female,63,1,114715,1,0,1,24506,Churn
15584091,742,Germany,Female,36,2,129748,2,0,0,47271,Churn
15640442,717,France,Male,31,4,129722,1,0,0,41176,Retention
15639314,589,France,Male,32,2,0,2,0,1,9468,Retention
15685320,767,France,Male,36,3,139180,1,0,0,123880,Retention
15789158,636,Germany,Male,49,6,113599,2,1,0,158887,Churn
15752137,648,France,Male,33,7,134944,1,1,1,117036,Retention
15712551,622,Germany,Female,58,7,116922,1,1,0,120415,Churn
15628936,692,Spain,Male,28,9,118945,1,0,0,16064,Churn
15797227,754,France,Male,28,8,0,2,1,1,52615,Retention
